id_cliente,nombre,edad,genero,ciudad,distrito,fecha_registro,canal_preferido,segmento
283,Gustavo Esteban Bétancourt,47.0,M,Trujillo,Mansiche,2020-07-16,Tienda Física,Ocasional
284,Conchita Garay,35.0,F,Arequipa,Cercado,2022-01-26,Web,Ocasional
285,Gloria Rosalia Palomo,22.0,F,Lima,Jesus María,2022-12-10,App,Ocasional
286,Mauro Arias,38.0,M,Trujillo,El Recreo,2022-02-23,Tienda Física,Regular
287,Humberto Bernabé Arredondo Leal,28.0,M,Lima,La Molina,2021-11-25,App,Ocasional
288,Ilse Barrera,28.0,F,Arequipa,Yanahuara,2022-11-12,Tienda Física,Premium
289,Mitzy Segura,39.0,F,Lima,Lince,2020-10-20,Tienda Física,Ocasional
290,Jacobo Peralta,34.0,M,Arequipa,Paucarpata,2021-01-27,App,Regular
291,Clemente Lemus Casares,46.0,M,Trujillo,Mansiche,2022-02-27,Web,Regular
292,Miriam Ceballos Gutiérrez,51.0,F,Cusco,Wanchaq,2022-07-06,Tienda Física,Ocasional
293,Samuel Jaime Gastélum Jaimes,44.0,M,Arequipa,Cayma,2021-06-08,Web,Nuevo
294,Dra. Adriana Limón,28.0,F,Arequipa,Cercado,2021-07-19,Web,Nuevo
295,Rubén Hernán Rosales,47.0,M,Lima,La Molina,2022-07-23,Tienda Física,Premium
296,Maximiliano Rafaél Benavídez Ulloa,52.0,M,Lima,Jesus María,2020-12-17,Tienda Física,Regular
297,Estela Estela Otero,60.0,F,Cusco,Wanchaq,2021-12-02,Web,Nuevo
298,Conchita Ornelas Cabán,54.0,F,Cusco,San Jerónimo,2020-02-26,App,Premium
299,Dra. Leonor Valdivia,31.0,F,Piura,Sullana,2021-01-11,Web,Ocasional
300,Noemí Abrego Barrios,30.0,F,Lima,Jesus María,2021-03-03,Web,Nuevo
301,Aida Arias Martínez,41.0,F,Lima,San Miguel,2022-08-19,App,Regular
302,Aida Alejandra Saiz,40.0,F,Piura,Sullana,2020-03-10,App,Ocasional
303,Aida Villaseñor Cardenas,23.0,F,Arequipa,Paucarpata,2022-12-01,Web,Regular
304,Ana Farías,43.0,F,Piura,Castilla,2021-05-25,App,Regular
305,Dr. Oswaldo Fernández,58.0,M,Trujillo,Vista Alegre,2020-08-04,Web,Regular
306,Alta  Gracia Jaqueline Regalado,23.0,F,Arequipa,Yanahuara,2021-05-31,Tienda Física,Premium
307,Débora Arce Marrero,25.0,F,Lima,Pueblo Libre,2020-03-02,Web,Premium
308,Lic. Mateo Tafoya,21.0,M,Cusco,Santiago,2020-04-13,Tienda Física,Regular
309,Luis Miguel Pabón Bernal,57.0,M,Trujillo,Vista Alegre,2022-10-22,Tienda Física,Regular
310,Iván Pacheco Griego,,M,Trujillo,La Merced,2020-03-02,App,Regular
311,Antonia Angélica Adame Escamilla,28.0,F,Trujillo,Mansiche,2021-02-23,Web,Ocasional
312,Elvira Segura Guajardo,49.0,F,Lima,San Isidro,2021-11-29,Tienda Física,Ocasional
313,Alvaro Magaña Adame,53.0,M,Lima,Magdalena,2022-03-27,Tienda Física,Nuevo
314,Abel Abelardo Mares,41.0,M,Lima,Miraflores,2022-11-28,Tienda Física,Nuevo
315,Julia Daniela Quintero,59.0,F,Lima,Barranco,2020-04-14,App,Regular
316,Marcos Salcedo Calvillo,32.0,M,Lima,Pueblo Libre,2021-04-16,Web,Ocasional
317,Jos Ernesto Villareal Guevara,31.0,M,Lima,Lince,2020-12-30,App,Nuevo
318,Aurelio Chavarría Peralta,44.0,M,Piura,Centro,2022-11-12,Web,Regular
319,Alfredo Segura,51.0,M,Lima,Miraflores,2020-01-31,Tienda Física,Regular
320,Catalina Zarate Rascón,42.0,F,Cusco,Wanchaq,2022-08-28,Web,Ocasional
321,Agustín Mojica,44.0,M,Lima,La Molina,2021-09-28,Tienda Física,Nuevo
322,Raquel Delgadillo,22.0,F,Lima,Lince,2021-12-24,App,Nuevo
323,Lic. Claudia Figueroa,50.0,F,Cusco,Wanchaq,2022-06-22,App,Ocasional
324,Lic. Andrea Espinal,54.0,F,Trujillo,Mansiche,2022-08-19,,Premium
325,Marisela Ana María Cazares,44.0,F,Cusco,Santiago,2021-09-03,Web,Nuevo
326,Bruno Sepúlveda,47.0,M,Trujillo,Centro,2021-11-01,Tienda Física,Nuevo
327,Cornelio Nazario,25.0,M,Arequipa,Paucarpata,2022-05-03,App,Regular
328,Sr. Daniel Vergara,23.0,M,Lima,San Miguel,2022-06-11,Web,Regular
329,Sr. Humberto Sáenz,18.0,M,Lima,Jesus María,2020-01-16,Tienda Física,Ocasional
330,Sonia Padrón Rodríguez,29.0,F,,Lince,2022-05-23,Tienda Física,Regular
331,Jacobo Gregorio Tovar Martínez,28.0,M,Arequipa,Cerro Colorado,2020-03-03,App,Ocasional
332,Manuel Ortega Godínez,29.0,M,Trujillo,Vista Alegre,2022-11-20,Tienda Física,Nuevo
333,Bernardo Leonardo Samaniego Pedroza,18.0,M,Lima,Pueblo Libre,2021-11-26,Web,Premium
334,Srita. Guadalupe Verdugo,59.0,F,Trujillo,La Merced,2021-07-12,App,Regular
335,Federico Hernández,34.0,M,Arequipa,Paucarpata,2022-07-14,App,Regular
336,Sra. Carlota Jáquez,30.0,F,Lima,Pueblo Libre,2022-10-09,Web,Ocasional
337,María Cruz Ocampo,46.0,F,Cusco,Wanchaq,2022-09-28,Tienda Física,Premium
338,Francisco Javier Lucas Ortiz Coronado,51.0,M,Piura,Centro,2020-08-11,Tienda Física,Regular
339,Srita. Olga Alvarado,32.0,F,Trujillo,El Recreo,2022-01-28,Web,Regular
340,Srita. Adriana Suárez,18.0,F,Cusco,San Sebastián,2020-05-19,Tienda Física,Regular
341,Jacinto Elias Correa,22.0,M,Lima,La Molina,2021-07-31,Tienda Física,Nuevo
342,Ignacio Chacón Páez,36.0,M,Cusco,Cercado,2020-05-06,Web,Regular
343,Ramiro Francisco Javier Robles,59.0,M,Cusco,San Jerónimo,,Web,Regular
344,Teodoro Nava Armendáriz,40.0,M,Lima,Pueblo Libre,2022-06-17,Web,Regular
345,Ana María Casares,37.0,F,Cusco,Wanchaq,2022-08-22,Web,Ocasional
346,Lic. Abraham Lugo,27.0,M,Arequipa,Yanahuara,2022-09-05,Tienda Física,Regular
347,Jacobo Casárez Ríos,40.0,M,Lima,Barranco,2020-09-08,App,Nuevo
348,Sr. Camilo Gonzales,,M,Arequipa,Cerro Colorado,2020-01-12,Tienda Física,Regular
349,Zeferino David Montalvo,42.0,M,Lima,San Miguel,2021-07-24,Tienda Física,Nuevo
350,Judith Paulina Nava,24.0,F,Trujillo,La Merced,2020-12-05,Tienda Física,Ocasional
351,Evelio Rodrígez,36.0,M,Arequipa,Cercado,2022-04-23,Tienda Física,Ocasional
352,Srita. María Elena Ortiz,54.0,F,Lima,Magdalena,2021-07-16,Tienda Física,Regular
353,Sara Segura Cepeda,52.0,F,Cusco,San Sebastián,2022-11-17,Web,Regular
354,Sergio Padrón Cardona,42.0,M,Lima,Lince,2021-02-10,Tienda Física,Regular
355,Bernardo Eugenio Tafoya,42.0,M,Lima,Lince,2022-02-12,Tienda Física,Ocasional
356,Laura Ana María Reséndez Arguello,18.0,F,Lima,Pueblo Libre,2020-06-24,App,Regular
357,Clara Cazares Gallardo,37.0,F,Lima,La Molina,2020-09-22,Tienda Física,Regular
358,Ing. Vanesa Venegas,39.0,F,Trujillo,La Merced,2020-05-04,Web,Nuevo
359,Timoteo Mesa,44.0,M,Cusco,San Sebastián,2021-02-27,Tienda Física,Regular
360,Gregorio Francisco Castro,19.0,M,Lima,La Molina,2020-08-05,App,Ocasional
361,Francisca Ortega,70.0,F,Lima,La Molina,2020-02-07,App,Ocasional
362,Javier Alejandro Barraza Ferrer,59.0,M,Piura,Veintiséis de Octubre,2022-08-28,Tienda Física,Premium
363,Clemente Amador Avilés Pulido,19.0,M,Lima,Magdalena,2020-05-31,Web,Regular
364,Omar Arturo Rojo,35.0,M,Lima,San Miguel,2022-07-18,App,Ocasional
365,Sessa Castañeda de la O,41.0,F,Cusco,Wanchaq,2021-05-10,Web,Nuevo
366,Francisco Javier Genaro Navarrete Beltrán,38.0,M,Lima,Miraflores,2021-09-24,Web,Regular
367,Ilse Urrutia,40.0,F,Arequipa,Cerro Colorado,2021-07-02,App,Premium
368,Alfonso Teodoro Valadez Palomo,22.0,M,Arequipa,Paucarpata,2021-06-11,App,Regular
369,Sra. Aurora Meléndez,43.0,F,Arequipa,Cercado,2022-04-29,Tienda Física,Regular
370,Flavio Carlos Ontiveros Bermúdez,34.0,M,Arequipa,Paucarpata,2021-12-15,Web,Ocasional
371,Evelio Alvarado Colunga,38.0,M,Piura,Centro,2022-01-19,Web,Nuevo
372,Irene Abigail Cortez,47.0,F,Lima,Lince,2021-02-08,Tienda Física,Regular
373,Irma Covarrubias Abreu,45.0,F,Lima,San Miguel,2020-08-05,Tienda Física,Ocasional
374,Clemente Benito Jurado Tapia,48.0,M,Lima,Lince,2022-06-07,Tienda Física,Premium
375,Pilar Silvia Henríquez,40.0,F,Trujillo,El Recreo,2022-02-08,App,Regular
376,Pedro Galarza Lomeli,42.0,M,Lima,Jesus María,2020-04-02,App,Ocasional
377,Rufino Almanza Tafoya,33.0,M,Lima,Surco,2020-09-03,Web,Regular
378,Dolores Mercedes Padrón,29.0,F,Arequipa,Cerro Colorado,2022-09-03,Web,Premium
379,Gabino Noriega Centeno,29.0,M,Lima,La Molina,2022-06-21,Web,Premium
380,Yuridia Cedillo Escalante,28.0,F,Lima,San Miguel,2022-04-26,Web,Premium
381,Flavio Ramiro Ocasio,30.0,M,Trujillo,Centro,2022-06-11,App,Ocasional
382,Marisela Nadia Rivera,49.0,F,Lima,Pueblo Libre,2020-11-21,App,Regular
383,Karla Arredondo,18.0,F,Lima,Surco,2020-04-24,App,Nuevo
384,Yeni Adriana Murillo Magaña,45.0,F,Lima,Miraflores,2022-05-28,Web,Ocasional
385,Fabiola Julia Solís,18.0,F,Arequipa,Yanahuara,2022-11-01,Tienda Física,Regular
386,Fabiola Teresa Coronado Hidalgo,53.0,F,Lima,San Miguel,2020-03-14,App,Regular
387,Mateo Marcos Jiménez,37.0,M,Lima,La Molina,2020-10-20,Tienda Física,Regular
388,Eloy Saiz Marín,18.0,M,Lima,Miraflores,2022-12-11,Tienda Física,Regular
389,Ruby Magdalena Páez Pacheco,39.0,F,Lima,Magdalena,2021-07-21,App,Ocasional
390,Esther Robles Bueno,28.0,F,Arequipa,Yanahuara,2022-04-16,Tienda Física,Regular
391,Vicente Gabino Ornelas,32.0,M,Arequipa,Cerro Colorado,2022-10-19,Web,Ocasional
392,Soledad Nájera Molina,37.0,F,Lima,Pueblo Libre,2022-06-20,Tienda Física,Regular
393,Horacio Velasco Orta,38.0,M,Lima,Magdalena,2021-02-24,Tienda Física,Regular
394,Mauro Abraham Vásquez Paz,18.0,M,Lima,Barranco,2022-08-08,Tienda Física,Premium
395,Ilse Ponce Jaimes,65.0,F,Lima,Lince,2020-06-04,Web,Regular
396,Elisa Delia Saucedo,35.0,F,Lima,Pueblo Libre,2020-08-31,Tienda Física,Regular
397,Tania Zarate,20.0,F,Trujillo,Centro,2021-07-20,Tienda Física,Nuevo
398,Julio Ricardo Roybal,32.0,M,Trujillo,Mansiche,2022-11-05,Web,Nuevo
399,Barbara Alarcón,20.0,F,Lima,Magdalena,2020-02-27,Web,Regular
400,Lic. Laura Lerma,50.0,F,Cusco,Santiago,2020-07-10,Tienda Física,Regular
401,Hugo Leonel Zamora Magaña,38.0,M,Trujillo,El Recreo,2022-05-31,Tienda Física,Nuevo
402,Germán Rico Domínguez,40.0,M,Piura,Veintiséis de Octubre,2022-11-28,App,Regular
403,Jacobo Perales Tirado,43.0,M,Trujillo,Centro,2022-02-14,Web,Ocasional
404,Camila Linda Ordóñez,33.0,F,Trujillo,El Recreo,2020-04-23,Web,Nuevo
405,María Luisa Mojica Ordóñez,24.0,F,Lima,Miraflores,2021-12-24,Tienda Física,Nuevo
406,Lic. José Bétancourt,49.0,M,Arequipa,Cerro Colorado,2020-08-14,App,Ocasional
407,Israel Treviño,26.0,M,Cusco,San Jerónimo,2021-11-04,Web,Regular
408,Pablo Valenzuela Soria,18.0,M,Lima,Miraflores,2020-10-14,Tienda Física,Ocasional
409,Alonso Gerónimo Vega,32.0,M,Lima,San Miguel,2022-12-01,Tienda Física,Regular
410,Enrique Durán,30.0,M,Lima,San Miguel,2021-12-14,Tienda Física,Premium
411,Pamela Tejada Quintanilla,40.0,F,Cusco,San Sebastián,2020-05-04,Tienda Física,Ocasional
412,Salvador Mercado,22.0,M,Cusco,Wanchaq,2022-12-23,Tienda Física,Regular
413,Víctor Pablo Bueno,29.0,M,Piura,Sullana,2022-03-23,Tienda Física,Regular
414,Abelardo Alvarez Varela,56.0,M,Lima,Pueblo Libre,2021-06-25,Web,Regular
415,Lic. Lucas Alonzo,34.0,M,Trujillo,Mansiche,2021-12-15,Tienda Física,Ocasional
416,Ernesto Saucedo Cavazos,38.0,M,,Lince,2022-07-28,Tienda Física,Regular
417,Adriana Marisol Alfaro,24.0,F,Piura,Miraflores,2021-04-01,Web,Regular
418,Zeferino Pineda Colunga,50.0,M,Lima,Surco,2020-08-24,Tienda Física,Regular
419,Ing. Jacinto Escamilla,37.0,M,Piura,Miraflores,2021-11-09,Web,Regular
420,Rafaél Collazo,25.0,M,Cusco,Santiago,2020-03-30,Tienda Física,Regular
421,Juan Corral Lebrón,33.0,M,Lima,La Molina,2022-10-17,Tienda Física,Nuevo
422,Flavio Antonio Robles Quiñones,18.0,M,Lima,Miraflores,2020-05-22,Tienda Física,Nuevo
423,Manuel Juan Carlos Juárez Gaitán,36.0,M,Cusco,Santiago,2020-08-12,Web,Regular
424,Rosario Diana Carreón,20.0,F,Lima,Pueblo Libre,2021-02-04,Tienda Física,Premium
425,Nicolás Quiñónez,66.0,M,Trujillo,La Merced,2020-08-18,Tienda Física,Ocasional
426,Perla Covarrubias,48.0,F,Lima,Barranco,2021-05-08,App,Regular
427,Hugo Bustos Nieves,18.0,M,Lima,Barranco,2020-10-05,Tienda Física,Ocasional
428,Humberto Isaac Quintanilla,45.0,M,Lima,Barranco,2020-05-29,Web,Ocasional
429,Lic. Mario Cepeda,38.0,M,Trujillo,El Recreo,2022-01-28,App,Ocasional
430,Eric Antonio Tapia Villareal,63.0,M,Lima,Miraflores,2022-07-14,Tienda Física,Nuevo
431,Sr. Fernando Gálvez,35.0,M,Lima,Jesus María,2020-05-22,App,Regular
432,Anel Camila Preciado,45.0,F,Lima,Barranco,2021-12-18,Tienda Física,Nuevo
433,Mercedes Peña,32.0,F,Trujillo,La Merced,2020-04-24,Tienda Física,Regular
434,Dr. Emilio Rivero,18.0,M,Lima,San Isidro,2021-02-17,Web,Nuevo
435,Dulce María Sotelo Esparza,54.0,F,Lima,Miraflores,2020-11-14,Tienda Física,Premium
436,Concepción Vallejo Laboy,35.0,F,Lima,San Miguel,2022-03-17,Tienda Física,Ocasional
437,Arcelia Nieto,33.0,F,Lima,Barranco,2020-11-24,Tienda Física,Nuevo
438,Susana Cavazos Niño,31.0,F,Lima,San Miguel,2022-01-05,App,Premium
439,Rocío Cristal Badillo,28.0,F,Piura,Veintiséis de Octubre,2022-11-11,Tienda Física,Nuevo
440,Ignacio de la Torre,33.0,M,Arequipa,Cerro Colorado,2020-11-11,Tienda Física,Regular
441,Juan Carlos Javier Saldivar Varela,48.0,M,Cusco,San Jerónimo,2022-08-31,Tienda Física,Ocasional
442,Dr. Modesto Calderón,26.0,M,Lima,Miraflores,2022-01-21,Web,Regular
443,Lorenzo Gamboa,58.0,M,Lima,San Isidro,2020-07-16,App,Ocasional
444,Helena Catalina Posada Aragón,46.0,F,Arequipa,Cerro Colorado,2022-03-08,Web,Regular
445,Yuridia Holguín,41.0,F,Lima,Magdalena,2022-01-28,Web,Nuevo
446,Abel Arturo Bernal Loya,48.0,M,Lima,Magdalena,2020-05-28,Tienda Física,Regular
447,Reina Fabiola Partida Apodaca,32.0,F,Trujillo,Vista Alegre,2021-03-24,Web,Regular
448,Lic. José Eduardo Tejada,23.0,M,Piura,Sullana,2021-04-28,App,Nuevo
449,Hermelinda Amanda Amaya Reynoso,45.0,F,Cusco,Cercado,2021-11-27,Tienda Física,Regular
450,Yeni Miriam Mejía Carrillo,34.0,F,Arequipa,Cayma,2020-02-01,Tienda Física,Regular
451,Ricardo Claudio Abrego Carrasco,37.0,M,Trujillo,Mansiche,2021-05-12,Web,Nuevo
452,Elsa Anabel Nieves,50.0,F,Arequipa,Cercado,2021-04-25,Tienda Física,Premium
453,Amalia Holguín,30.0,F,Trujillo,El Recreo,2021-02-11,Tienda Física,Premium
454,Rodolfo Fajardo Rivera,52.0,M,Lima,Magdalena,2022-05-04,App,Premium
455,Sra. Rebeca Meraz,49.0,F,Cusco,Santiago,2021-07-14,Tienda Física,Nuevo
456,Ing. Anabel Alejandro,57.0,F,Arequipa,Yanahuara,2020-07-04,Tienda Física,Premium
457,Ángel Carrero Velásquez,28.0,M,Trujillo,La Merced,2022-07-31,App,Regular
458,Yeni Fabiola Irizarry Mares,43.0,F,Trujillo,El Recreo,2021-03-04,Web,Ocasional
459,Antonio Navarro,48.0,M,Trujillo,El Recreo,2021-12-01,App,Ocasional
460,Irma Saavedra Montero,34.0,F,Arequipa,Paucarpata,2022-06-02,App,Premium
461,Wilfrido Daniel Barrientos,37.0,M,Lima,Pueblo Libre,2020-11-03,App,Regular
462,Susana de la Torre Montoya,47.0,F,Trujillo,Centro,2022-12-08,App,Regular
463,Olga Alta  Gracia de Anda Barraza,47.0,F,Arequipa,Cerro Colorado,2020-10-12,Web,Regular
464,Lic. Rosalia Bahena,46.0,F,Arequipa,Cayma,2021-06-18,Web,Regular
465,Serafín Tomás Meraz Haro,53.0,M,Arequipa,Paucarpata,2020-04-17,Tienda Física,Premium
466,Frida Duarte García,18.0,F,Lima,San Miguel,2021-11-02,Tienda Física,Nuevo
467,Rosario Godínez,33.0,F,Lima,Magdalena,2022-09-15,Tienda Física,Regular
468,Sara Juana Valles,39.0,F,Lima,Pueblo Libre,2021-01-01,App,Nuevo
469,Rubén Matos,49.0,M,Cusco,San Sebastián,2021-04-29,Tienda Física,Regular
470,Luis Manuel Sosa Mena,37.0,M,Cusco,San Sebastián,2022-07-04,Web,Regular
471,David Gustavo Riojas Madrigal,27.0,M,Trujillo,La Merced,2020-03-13,App,Nuevo
472,Pedro Abraham Merino Verduzco,53.0,M,Arequipa,Cercado,2020-10-08,App,Regular
473,Rebeca Martha Armenta Ochoa,24.0,F,Lima,Lince,2021-04-28,App,Ocasional
474,José Emilio Ramiro Moreno Quesada,29.0,M,Lima,Pueblo Libre,2020-04-24,Tienda Física,Regular
475,Jerónimo Espartaco Tejeda,23.0,M,Cusco,San Sebastián,2020-08-23,Tienda Física,Regular
476,Guillermina Luisa Benítez Soliz,21.0,F,Lima,La Molina,2020-06-14,App,Regular
477,Fidel Ibarra,59.0,M,Lima,Magdalena,2022-02-13,Tienda Física,Regular
478,Sessa Montañez Ozuna,42.0,F,Lima,Miraflores,2021-10-30,Tienda Física,
479,Flavio Nieto Saldaña,19.0,M,Lima,Lince,2021-07-27,Web,Ocasional
480,Agustín Luis Vigil Llamas,18.0,M,Arequipa,Yanahuara,2021-07-13,App,Regular
481,Luis Manuel Juan Carlos Toledo,30.0,M,Trujillo,Vista Alegre,2022-09-08,Tienda Física,Ocasional
482,Sessa Maldonado Fuentes,18.0,F,Lima,San Isidro,2022-02-20,Tienda Física,Nuevo
483,Augusto Miguel Ángel Bonilla,47.0,M,Lima,Jesus María,2022-02-28,Tienda Física,Nuevo
484,Dulce María Verónica Amaya Salazar,54.0,F,Arequipa,Cercado,2020-12-10,Tienda Física,Nuevo
485,Maximiliano Mauricio Quiroz Olvera,33.0,M,Lima,San Miguel,2021-07-05,App,Regular
486,Rodrigo Rafaél Páez,38.0,M,Trujillo,El Recreo,2020-07-12,Web,Ocasional
487,Sr. René Alba,33.0,M,Lima,Miraflores,2022-05-20,App,Regular
488,Victoria Estela Benavídez Solís,37.0,F,Lima,Miraflores,2022-01-07,Tienda Física,Regular
489,Andrea Godoy,53.0,F,Lima,Pueblo Libre,2021-10-11,App,Regular
490,Alonso Marco Antonio Martínez Piña,39.0,M,Lima,Pueblo Libre,2020-01-05,Web,Ocasional
491,Camilo Héctor Escobedo,61.0,M,Lima,Jesus María,2020-10-01,Tienda Física,Ocasional
492,Dra. Esther Padrón,38.0,F,Cusco,San Sebastián,2022-02-18,Tienda Física,Nuevo
493,Mercedes Balderas Ramón,43.0,F,Lima,Surco,2022-08-17,App,Nuevo
494,Juana Luz Tapia Carreón,31.0,F,Arequipa,Yanahuara,2021-11-19,Tienda Física,Regular
495,Carolina Lemus,19.0,F,Cusco,Cercado,2020-04-12,Tienda Física,Ocasional
496,Leonel Lucio,34.0,M,Lima,Surco,2022-10-24,Tienda Física,Regular
497,Enrique Contreras Alcántar,50.0,M,Lima,San Miguel,2021-10-08,Tienda Física,Premium
498,Martha Estela Ulibarri,,F,Arequipa,Cerro Colorado,2022-10-05,Tienda Física,Regular
499,Cristian Joaquín Uribe Alonzo,25.0,M,Arequipa,Cerro Colorado,2021-07-29,Tienda Física,Regular
500,José Luis Zeferino Robledo,53.0,M,Arequipa,Cercado,2021-11-17,Web,Regular
501,Lic. Renato Barela,45.0,M,Piura,Castilla,2021-10-03,Tienda Física,Regular
502,Josefina Sierra,55.0,F,Piura,Miraflores,2022-07-10,Web,Regular
503,Lic. Pedro Hernandes,58.0,M,Lima,Lince,2021-02-11,App,Regular
504,Lic. Patricia Padrón,39.0,F,Arequipa,Cercado,2021-12-27,App,Ocasional
505,Óscar Villegas Reynoso,43.0,M,Lima,La Molina,2020-03-19,Web,Regular
506,Dra. Guadalupe Salas,51.0,F,Cusco,San Sebastián,2020-01-26,Tienda Física,Regular
507,Luis Marco Antonio Alba Nieves,46.0,M,Lima,Jesus María,2021-01-09,Web,Ocasional
508,Humberto Raúl Espino Partida,18.0,M,Trujillo,El Recreo,2022-04-24,App,Regular
509,Ángel Toledo,19.0,M,Lima,Barranco,2020-04-05,Tienda Física,Ocasional
510,Ing. Martha Mojica,47.0,F,Lima,Pueblo Libre,2022-11-20,Web,Regular
511,Armando Julio César Escobar,46.0,M,Lima,Barranco,2020-07-03,Tienda Física,Nuevo
512,Gabriela Minerva Reséndez Barreto,37.0,F,Lima,Magdalena,2022-05-26,App,Ocasional
513,Margarita Hurtado,21.0,F,Lima,San Miguel,2022-02-14,App,Premium
514,Dr. Lucas Leiva,52.0,M,Piura,Castilla,2020-12-26,Tienda Física,Regular
515,Felipe Chávez Alcántar,18.0,M,Lima,La Molina,2021-12-18,App,Regular
516,Ofelia Briseño Quintero,39.0,F,Lima,Pueblo Libre,2022-12-05,Tienda Física,Nuevo
517,Darío Víctor Ayala,52.0,M,Trujillo,Centro,2021-12-24,Web,Regular
518,Jerónimo Mauro Molina,24.0,M,Arequipa,Cercado,2020-12-27,Web,Regular
519,Graciela Tamez Arias,55.0,F,Trujillo,La Merced,2021-01-06,Tienda Física,Ocasional
520,Marisela Robles,48.0,F,Lima,Lince,2022-05-29,Web,Regular
521,Ing. Israel Morales,50.0,M,Arequipa,Yanahuara,2022-02-16,Web,Premium
522,Sergio Brito,36.0,M,Cusco,San Sebastián,2022-03-25,Tienda Física,Ocasional
523,César Olmos Verduzco,30.0,M,Lima,Jesus María,2022-04-21,App,Regular
524,Dr. Vicente Gallardo,29.0,M,Lima,Lince,2020-04-30,Tienda Física,Regular
525,Srita. Carlota Ramírez,36.0,F,Trujillo,Vista Alegre,2021-07-15,Web,Nuevo
526,Óliver León Martínez,29.0,M,Lima,Miraflores,2020-04-16,App,Nuevo
527,Esther Galarza Maya,33.0,F,Lima,Surco,2020-04-12,Tienda Física,Nuevo
528,Bianca Meléndez Velasco,40.0,F,Piura,Veintiséis de Octubre,2021-01-28,Tienda Física,Regular
529,Marisol Salma Serrano,39.0,F,Lima,San Miguel,2020-12-02,Tienda Física,Premium
530,Cynthia Páez,44.0,F,Trujillo,Centro,2021-01-24,Tienda Física,Regular
531,Óliver Malave,35.0,M,Piura,Sullana,2022-02-19,Tienda Física,Nuevo
532,Augusto Maldonado,49.0,M,Trujillo,Vista Alegre,2022-06-12,Tienda Física,Regular
533,Daniela Chavarría,20.0,F,Lima,Barranco,2022-03-24,Tienda Física,Regular
534,Bernabé Emilio Jimínez,18.0,M,Arequipa,Cayma,2020-10-15,App,Regular
535,Carla Nayeli Saavedra Roque,40.0,F,Lima,Pueblo Libre,2020-08-11,Web,Regular
536,Francisco Javier Delgadillo Ramos,52.0,M,Lima,Jesus María,2021-05-22,App,Regular
537,Esmeralda Adriana Lucero Garica,62.0,F,Lima,Miraflores,2021-03-31,Tienda Física,Regular
538,Olga Pelayo Leiva,60.0,F,Piura,Castilla,2020-12-14,Tienda Física,Ocasional
539,Miriam Celia Mares,25.0,F,Lima,San Isidro,2021-04-10,Tienda Física,Nuevo
540,Blanca Frida Galarza,36.0,F,Piura,Castilla,2020-05-13,Tienda Física,Nuevo
541,Ilse Olivia Cabán,31.0,F,Trujillo,La Merced,2020-01-06,Tienda Física,Premium
542,Srita. Mercedes Campos,41.0,F,Lima,Miraflores,2022-07-13,Tienda Física,Premium
543,Victoria Rocío Merino Rojo,44.0,F,Lima,Miraflores,2020-10-09,Tienda Física,Ocasional
544,Humberto Arturo Mena Terán,28.0,M,Piura,Castilla,2020-09-30,Tienda Física,Premium
545,Karla de la O,24.0,F,Arequipa,Cercado,2020-09-24,Web,Ocasional
546,Augusto Chacón,29.0,M,Arequipa,Cayma,2020-07-02,App,Ocasional
547,Verónica Catalina Alva Lugo,36.0,F,Piura,Castilla,2020-10-02,Tienda Física,Ocasional
548,Leonardo José Luis Barrios,28.0,M,Piura,Centro,2021-03-04,Web,Regular
549,Julio Dueñas Orta,28.0,M,Cusco,Wanchaq,2021-08-09,Web,Regular
550,Ing. Reynaldo Gollum,18.0,M,Piura,Sullana,2022-09-30,Tienda Física,Premium
551,Vicente Ángel Díaz Rodríquez,54.0,M,Lima,San Isidro,2021-10-17,Tienda Física,Ocasional
552,Alvaro Muro Concepción,29.0,M,Lima,Magdalena,2021-01-25,Tienda Física,Ocasional
553,Ing. Irma Vera,63.0,F,Cusco,Santiago,2021-12-27,App,Premium
554,Lourdes Alejandra Mejía Montemayor,18.0,F,Lima,Surco,2020-02-15,Tienda Física,Premium
555,Pedro Garibay Ávalos,46.0,M,Piura,Castilla,2021-03-09,Tienda Física,Ocasional
556,Rosario Arce Regalado,28.0,F,Trujillo,La Merced,2020-10-15,Web,Premium
557,Jacinto Olmos Mena,40.0,,Piura,Veintiséis de Octubre,2020-01-12,Web,Nuevo
558,Jesús Mauricio Domínguez de la O,36.0,M,Arequipa,Paucarpata,2022-04-10,Web,Nuevo
559,Gustavo Ramiro Terán,47.0,M,Lima,Magdalena,2021-09-15,Web,Ocasional
560,Dr. Alvaro de la Rosa,32.0,M,Lima,Surco,2021-03-01,Tienda Física,Ocasional
561,Leonel Jorge Hidalgo,64.0,M,Lima,La Molina,2021-08-07,Tienda Física,Regular
562,Sra. Minerva Villalobos,32.0,F,Lima,Miraflores,2022-05-28,Tienda Física,Ocasional
563,Srita. Dulce María Gracia,55.0,F,Arequipa,Cercado,2022-11-27,App,Regular
564,Ing. Fernando Abrego,43.0,M,Piura,Veintiséis de Octubre,2020-11-26,Tienda Física,Ocasional
565,Silvano Abel Pineda Carrero,32.0,M,Lima,San Miguel,2020-08-27,Tienda Física,Ocasional
566,Dr. David Quintana,36.0,M,Arequipa,Cercado,2020-01-25,Web,Ocasional
